302,10,1632.58,412.31,153.56,473.84,-1.00,-1,-1,-1
303,10,1648.43,412.35,143.22,480.03,-1.00,-1,-1,-1
304,10,1656.87,412.57,148.74,489.33,-1.00,-1,-1,-1
305,10,1664.06,412.81,156.96,497.15,-1.00,-1,-1,-1
306,10,1667.62,414.88,184.87,500.37,-1.00,-1,-1,-1
307,10,1674.94,415.03,219.09,505.91,-1.00,-1,-1,-1
308,10,1678.25,421.10,234.77,499.26,-1.00,-1,-1,-1
309,10,1680.67,424.09,238.06,500.20,-1.00,-1,-1,-1
310,10,1682.73,427.13,235.19,501.29,-1.00,-1,-1,-1
311,10,1683.44,426.11,233.94,505.59,-1.00,-1,-1,-1
312,10,1685.54,426.91,236.46,507.83,-1.00,-1,-1,-1
313,10,1693.59,426.72,232.55,509.41,-1.00,-1,-1,-1
314,10,1698.18,425.44,232.83,512.38,-1.00,-1,-1,-1
315,10,1708.16,422.31,230.54,512.62,-1.00,-1,-1,-1
316,10,1719.64,419.65,224.45,512.59,-1.00,-1,-1,-1
317,10,1739.39,413.94,217.31,519.42,-1.00,-1,-1,-1
318,10,1774.58,414.66,186.29,520.75,-1.00,-1,-1,-1
319,10,1798.58,409.73,174.71,527.36,-1.00,-1,-1,-1
320,10,1806.00,404.43,172.59,534.54,-1.00,-1,-1,-1
321,10,1836.62,415.58,164.67,525.96,-1.00,-1,-1,-1
322,10,1842.79,414.47,156.48,530.01,-1.00,-1,-1,-1
323,10,1837.68,401.81,167.52,543.69,-1.00,-1,-1,-1
324,10,1831.97,392.76,179.03,554.06,-1.00,-1,-1,-1
325,10,1823.65,390.30,195.67,560.58,-1.00,-1,-1,-1
326,10,1813.95,381.46,215.07,569.95,-1.00,-1,-1,-1
327,10,1814.10,388.87,214.76,564.00,-1.00,-1,-1,-1
328,10,1820.01,383.61,202.95,570.27,-1.00,-1,-1,-1
329,10,1826.35,383.55,190.27,568.96,-1.00,-1,-1,-1
330,10,1822.73,388.51,197.50,559.86,-1.00,-1,-1,-1
331,10,1815.98,384.36,211.00,568.98,-1.00,-1,-1,-1
332,10,1813.86,396.39,215.24,536.66,-1.00,-1,-1,-1
333,10,1813.33,393.07,216.31,525.58,-1.00,-1,-1,-1
336,10,1793.99,392.67,254.87,479.08,-1.00,-1,-1,-1
302,15,1012.94,402.71,166.48,625.00,-1.00,-1,-1,-1
303,15,1013.86,402.96,168.79,622.54,-1.00,-1,-1,-1
304,15,1014.75,401.98,175.90,623.48,-1.00,-1,-1,-1
305,15,1015.74,401.01,181.97,623.14,-1.00,-1,-1,-1
306,15,1017.19,401.74,190.66,618.15,-1.00,-1,-1,-1
307,15,1019.24,401.75,195.59,615.62,-1.00,-1,-1,-1
308,15,1020.30,401.61,208.53,615.34,-1.00,-1,-1,-1
309,15,1021.78,402.23,212.96,614.64,-1.00,-1,-1,-1
310,15,1023.47,403.09,214.55,612.96,-1.00,-1,-1,-1
311,15,1023.26,401.49,216.57,613.22,-1.00,-1,-1,-1
312,15,1024.60,401.37,214.52,612.94,-1.00,-1,-1,-1
313,15,1026.57,401.25,213.52,612.91,-1.00,-1,-1,-1
314,15,1028.91,400.73,210.00,614.01,-1.00,-1,-1,-1
315,15,1033.95,399.77,206.22,615.03,-1.00,-1,-1,-1
316,15,1038.49,399.93,202.24,615.66,-1.00,-1,-1,-1
317,15,1041.54,401.02,201.17,614.39,-1.00,-1,-1,-1
318,15,1043.91,403.03,199.67,612.00,-1.00,-1,-1,-1
319,15,1046.45,403.45,196.96,612.22,-1.00,-1,-1,-1
320,15,1049.14,403.77,195.37,612.12,-1.00,-1,-1,-1
321,15,1051.00,404.97,192.65,610.54,-1.00,-1,-1,-1
322,15,1053.78,406.94,190.17,608.33,-1.00,-1,-1,-1
323,15,1055.06,407.60,188.96,607.54,-1.00,-1,-1,-1
324,15,1055.99,408.15,188.20,606.79,-1.00,-1,-1,-1
325,15,1058.16,409.75,186.89,605.16,-1.00,-1,-1,-1
326,15,1059.76,406.85,185.95,607.01,-1.00,-1,-1,-1
327,15,1060.70,406.45,185.09,607.78,-1.00,-1,-1,-1
328,15,1061.57,405.11,184.46,609.30,-1.00,-1,-1,-1
329,15,1062.70,406.54,183.28,607.28,-1.00,-1,-1,-1
330,15,1063.03,400.82,183.51,613.61,-1.00,-1,-1,-1
331,15,1063.74,400.43,182.66,614.01,-1.00,-1,-1,-1
332,15,1064.84,402.97,181.63,610.66,-1.00,-1,-1,-1
333,15,1066.33,404.17,181.84,609.98,-1.00,-1,-1,-1
334,15,1066.59,403.91,182.62,610.32,-1.00,-1,-1,-1
335,15,1066.20,404.05,183.66,609.75,-1.00,-1,-1,-1
336,15,1066.39,401.55,183.47,613.10,-1.00,-1,-1,-1
337,15,1065.96,402.07,184.67,612.68,-1.00,-1,-1,-1
338,15,1067.50,403.85,184.38,610.22,-1.00,-1,-1,-1
339,15,1069.02,403.02,183.99,611.44,-1.00,-1,-1,-1
340,15,1069.68,401.98,185.51,612.55,-1.00,-1,-1,-1
341,15,1070.36,400.89,185.02,613.21,-1.00,-1,-1,-1
342,15,1071.74,400.80,185.68,613.09,-1.00,-1,-1,-1
343,15,1073.05,402.01,185.28,611.96,-1.00,-1,-1,-1
344,15,1073.71,401.76,184.60,612.61,-1.00,-1,-1,-1
345,15,1074.06,401.76,185.31,612.64,-1.00,-1,-1,-1
346,15,1075.34,401.70,186.89,612.59,-1.00,-1,-1,-1
347,15,1076.05,400.97,187.27,613.24,-1.00,-1,-1,-1
348,15,1076.20,401.47,189.05,613.25,-1.00,-1,-1,-1
349,15,1075.30,400.04,190.85,614.90,-1.00,-1,-1,-1
350,15,1074.55,400.75,189.88,614.35,-1.00,-1,-1,-1
351,15,1075.89,399.97,188.11,615.17,-1.00,-1,-1,-1
352,15,1075.32,400.15,190.00,614.67,-1.00,-1,-1,-1
353,15,1075.12,400.66,189.87,613.57,-1.00,-1,-1,-1
354,15,1075.90,401.70,190.70,612.93,-1.00,-1,-1,-1
355,15,1076.44,402.18,191.09,612.27,-1.00,-1,-1,-1
356,15,1076.13,401.43,193.54,613.13,-1.00,-1,-1,-1
357,15,1076.41,401.41,194.01,613.67,-1.00,-1,-1,-1
358,15,1076.71,399.95,195.09,615.42,-1.00,-1,-1,-1
359,15,1076.90,401.33,196.08,614.03,-1.00,-1,-1,-1
360,15,1077.30,402.36,195.90,612.78,-1.00,-1,-1,-1
361,15,1077.43,402.71,196.53,612.37,-1.00,-1,-1,-1
362,15,1076.69,402.71,197.63,611.97,-1.00,-1,-1,-1
363,15,1076.67,403.47,197.87,611.05,-1.00,-1,-1,-1
364,15,1077.12,402.53,198.92,611.60,-1.00,-1,-1,-1
365,15,1077.56,405.11,197.93,608.68,-1.00,-1,-1,-1
366,15,1077.12,404.65,198.92,609.07,-1.00,-1,-1,-1
367,15,1077.19,403.88,198.09,609.59,-1.00,-1,-1,-1
368,15,1076.97,403.84,198.54,609.45,-1.00,-1,-1,-1
369,15,1077.16,403.79,198.63,609.35,-1.00,-1,-1,-1
370,15,1077.03,403.72,200.05,609.76,-1.00,-1,-1,-1
371,15,1078.35,404.23,200.72,609.30,-1.00,-1,-1,-1
372,15,1078.82,404.06,200.98,609.59,-1.00,-1,-1,-1
373,15,1079.14,403.87,201.65,609.51,-1.00,-1,-1,-1
374,15,1078.83,404.20,204.08,609.17,-1.00,-1,-1,-1
375,15,1079.23,404.11,205.32,609.39,-1.00,-1,-1,-1
376,15,1080.69,403.93,207.09,609.48,-1.00,-1,-1,-1
377,15,1080.04,403.84,207.22,609.07,-1.00,-1,-1,-1
378,15,1078.57,403.19,209.23,609.91,-1.00,-1,-1,-1
379,15,1079.22,403.83,209.43,608.89,-1.00,-1,-1,-1
380,15,1080.89,403.01,210.93,610.13,-1.00,-1,-1,-1
381,15,1080.72,402.20,211.86,611.13,-1.00,-1,-1,-1
382,15,1083.26,403.82,209.97,609.20,-1.00,-1,-1,-1
383,15,1081.94,402.83,211.84,609.99,-1.00,-1,-1,-1
384,15,1081.65,403.16,210.47,609.88,-1.00,-1,-1,-1
385,15,1083.02,404.05,209.19,608.80,-1.00,-1,-1,-1
386,15,1080.11,404.22,214.61,608.76,-1.00,-1,-1,-1
387,15,1081.87,404.16,212.55,608.58,-1.00,-1,-1,-1
388,15,1074.56,403.61,221.02,609.54,-1.00,-1,-1,-1
389,15,1068.54,403.87,231.11,609.19,-1.00,-1,-1,-1
390,15,1067.16,403.32,235.00,610.10,-1.00,-1,-1,-1
391,15,1067.46,404.17,234.94,609.53,-1.00,-1,-1,-1
392,15,1070.45,405.01,227.12,608.46,-1.00,-1,-1,-1
393,15,1070.49,403.57,232.37,609.40,-1.00,-1,-1,-1
394,15,1067.49,403.76,230.33,608.98,-1.00,-1,-1,-1
395,15,1067.00,405.98,230.36,607.33,-1.00,-1,-1,-1
396,15,1071.11,406.45,226.03,607.05,-1.00,-1,-1,-1
397,15,1075.33,404.93,222.34,609.72,-1.00,-1,-1,-1
398,15,1075.44,405.16,218.17,610.42,-1.00,-1,-1,-1
399,15,1075.71,405.27,213.27,610.08,-1.00,-1,-1,-1
