303,1,890.50,422.50,138.40,523.00,0.94,-1,-1,-1
303,2,508.10,456.10,32.50,105.50,0.93,-1,-1,-1
303,3,1014.50,413.50,160.30,608.00,0.92,-1,-1,-1
303,4,775.40,446.50,71.60,204.10,0.92,-1,-1,-1
303,5,382.90,463.90,41.10,112.60,0.92,-1,-1,-1
303,6,1361.50,419.60,91.30,288.10,0.91,-1,-1,-1
303,7,1173.00,449.60,43.60,102.50,0.89,-1,-1,-1
303,8,1028.00,428.90,145.20,425.90,0.88,-1,-1,-1
303,9,579.80,456.10,21.50,61.30,0.88,-1,-1,-1
303,10,598.80,458.40,21.10,55.20,0.88,-1,-1,-1
303,11,537.10,457.60,22.10,59.60,0.87,-1,-1,-1
303,12,1638.90,416.60,166.60,477.60,0.89,-1,-1,-1
303,13,626.40,458.00,21.80,61.50,0.86,-1,-1,-1
303,14,559.10,456.80,21.80,61.70,0.86,-1,-1,-1
303,15,414.30,466.40,40.90,105.20,0.85,-1,-1,-1
303,16,844.00,450.30,21.60,65.70,0.84,-1,-1,-1
303,17,988.00,450.70,29.10,82.20,0.84,-1,-1,-1
303,18,595.90,441.10,19.00,43.80,0.83,-1,-1,-1
303,19,500.80,460.60,25.70,84.00,0.80,-1,-1,-1
303,20,1582.30,406.80,160.30,406.10,0.84,-1,-1,-1
303,21,436.20,457.40,35.60,96.80,0.84,-1,-1,-1
303,22,1115.60,447.20,37.30,99.60,0.81,-1,-1,-1
303,23,1013.50,455.60,26.60,73.00,0.82,-1,-1,-1
303,24,808.00,446.30,24.60,82.30,0.81,-1,-1,-1
303,25,393.90,462.90,34.40,96.90,0.60,-1,-1,-1
303,26,1102.20,445.50,35.40,96.40,0.64,-1,-1,-1
303,27,595.00,445.60,23.10,63.70,0.55,-1,-1,-1
304,1,890.40,421.10,139.40,526.80,0.93,-1,-1,-1
304,2,507.70,456.20,32.60,105.90,0.93,-1,-1,-1
304,3,1017.60,412.40,160.70,608.30,0.92,-1,-1,-1
304,4,778.10,446.80,71.70,204.30,0.92,-1,-1,-1
304,5,382.80,463.40,41.10,112.80,0.92,-1,-1,-1
304,6,1353.40,419.50,91.20,287.30,0.90,-1,-1,-1
304,7,1175.10,448.60,43.80,102.90,0.90,-1,-1,-1
