422,1,148.79,163.41,50.35,135.63,1,-1,-1,-1
422,2,196.04,160.67,50.19,137.35,1,-1,-1,-1
422,3,475.70,33.64,158.49,418.89,1,-1,-1,-1
422,5,284.25,189.25,27.65,77.01,1,-1,-1,-1
423,1,144.45,159.58,50.76,136.87,1,-1,-1,-1
423,2,192.47,158.40,50.12,137.44,1,-1,-1,-1
423,3,465.59,35.82,158.65,417.20,1,-1,-1,-1
423,5,279.02,187.11,27.96,77.63,1,-1,-1,-1
423,6,271.03,187.71,22.95,70.37,1,-1,-1,-1
424,1,139.64,158.97,50.95,137.51,1,-1,-1,-1
424,2,189.06,160.18,49.33,135.69,1,-1,-1,-1
424,3,455.54,42.09,158.12,412.39,1,-1,-1,-1
424,5,273.17,186.21,28.12,77.76,1,-1,-1,-1
424,6,265.06,187.05,22.99,70.50,1,-1,-1,-1
425,1,133.97,157.90,50.69,136.87,1,-1,-1,-1
425,2,184.06,159.35,48.64,134.44,1,-1,-1,-1
425,3,444.76,45.58,157.91,406.75,1,-1,-1,-1
425,5,265.79,183.73,28.10,77.54,1,-1,-1,-1
425,6,258.50,186.35,22.44,68.77,1,-1,-1,-1
426,1,129.24,158.65,49.74,134.10,1,-1,-1,-1
426,2,180.10,157.94,48.11,133.61,1,-1,-1,-1
426,3,432.90,44.50,158.06,402.82,1,-1,-1,-1
426,5,259.33,181.14,28.18,78.04,1,-1,-1,-1
426,6,252.47,184.55,22.12,67.97,1,-1,-1,-1
427,1,123.85,158.16,49.27,132.49,1,-1,-1,-1
427,2,175.73,155.81,47.73,132.72,1,-1,-1,-1
427,3,416.17,46.70,155.31,394.69,1,-1,-1,-1
427,5,252.69,178.83,28.19,78.40,1,-1,-1,-1
427,6,245.92,183.23,21.92,67.28,1,-1,-1,-1
428,1,119.72,157.62,48.75,130.49,1,-1,-1,-1
428,2,171.92,152.72,47.69,132.43,1,-1,-1,-1
428,3,402.13,44.15,148.59,379.37,1,-1,-1,-1
428,5,246.35,178.15,27.64,77.09,1,-1,-1,-1
428,6,239.22,180.11,22.56,69.16,1,-1,-1,-1
429,1,116.01,155.42,48.64,130.01,1,-1,-1,-1
429,2,167.88,151.44,47.40,131.74,1,-1,-1,-1
429,3,389.95,45.30,141.24,364.41,1,-1,-1,-1
429,5,240.25,178.49,27.08,75.96,1,-1,-1,-1
429,6,233.60,178.84,22.52,69.02,1,-1,-1,-1
430,1,111.91,153.43,48.79,130.07,1,-1,-1,-1
430,2,163.04,152.15,47.24,130.90,1,-1,-1,-1
430,3,367.78,46.99,138.05,357.22,1,-1,-1,-1
430,5,233.83,179.60,26.76,75.33,1,-1,-1,-1
430,6,227.06,179.76,22.38,68.57,1,-1,-1,-1
430,8,479.45,-54.07,193.76,591.58,1,-1,-1,-1
431,1,108.18,150.93,49.04,130.33,1,-1,-1,-1
431,2,159.94,151.96,47.10,130.01,1,-1,-1,-1
431,3,354.98,49.38,137.23,350.65,1,-1,-1,-1
431,5,229.43,178.65,26.51,74.70,1,-1,-1,-1
431,6,222.15,178.75,22.75,69.42,1,-1,-1,-1
431,8,455.69,-55.99,198.94,592.11,1,-1,-1,-1
432,1,106.55,151.56,48.57,128.44,1,-1,-1,-1
432,2,157.74,152.95,46.26,127.09,1,-1,-1,-1
432,3,344.09,51.72,133.95,337.61,1,-1,-1,-1
432,5,225.08,176.72,27.06,75.87,1,-1,-1,-1
432,6,219.06,178.31,22.47,68.34,1,-1,-1,-1
432,8,445.71,-61.04,208.87,606.21,1,-1,-1,-1
433,1,104.09,152.32,48.62,127.82,1,-1,-1,-1
433,2,155.78,153.46,46.18,126.24,1,-1,-1,-1
433,3,336.48,55.07,130.41,325.31,1,-1,-1,-1
433,5,222.45,176.74,27.10,75.51,1,-1,-1,-1
433,6,216.90,178.61,22.66,68.73,1,-1,-1,-1
433,8,431.34,-63.12,213.85,612.41,1,-1,-1,-1
434,1,99.03,153.39,48.54,127.16,1,-1,-1,-1
434,2,152.28,152.97,46.01,125.36,1,-1,-1,-1
434,3,325.09,57.00,128.33,321.30,1,-1,-1,-1
434,5,218.09,177.50,26.90,74.57,1,-1,-1,-1
434,6,211.56,178.65,22.39,67.49,1,-1,-1,-1
434,8,386.12,-68.93,215.93,619.18,1,-1,-1,-1
435,1,95.43,153.12,48.34,126.35,1,-1,-1,-1
435,2,149.46,151.20,45.79,124.67,1,-1,-1,-1
435,3,311.82,54.75,129.04,323.68,1,-1,-1,-1
435,5,214.50,177.32,26.95,74.02,1,-1,-1,-1
435,6,207.36,177.70,22.09,66.62,1,-1,-1,-1
435,8,339.96,-81.43,222.67,645.03,1,-1,-1,-1
436,1,91.02,151.14,48.10,125.87,1,-1,-1,-1
436,2,147.04,148.46,45.59,124.25,1,-1,-1,-1
436,3,299.91,56.11,126.43,317.12,1,-1,-1,-1
436,5,210.25,175.68,27.16,74.02,1,-1,-1,-1
436,6,202.26,175.27,22.44,67.91,1,-1,-1,-1
436,8,293.16,-82.16,221.57,642.56,1,-1,-1,-1
436,9,-171.07,-63.19,239.74,639.18,1,-1,-1,-1
437,1,88.41,150.23,47.47,123.92,1,-1,-1,-1
437,2,145.39,148.07,45.38,123.93,1,-1,-1,-1
437,5,207.68,175.10,27.58,74.62,1,-1,-1,-1
437,6,199.37,175.19,22.30,67.21,1,-1,-1,-1
437,8,245.12,-82.60,232.72,654.25,1,-1,-1,-1
437,9,-168.56,-53.40,237.62,633.33,1,-1,-1,-1
438,1,83.90,147.55,47.69,124.48,1,-1,-1,-1
438,2,142.42,148.26,45.12,123.45,1,-1,-1,-1
438,3,354.14,121.78,85.56,217.03,1,-1,-1,-1
438,5,203.52,174.01,27.50,74.46,1,-1,-1,-1
438,6,195.05,175.21,21.95,65.94,1,-1,-1,-1
438,8,206.72,-87.58,247.81,671.58,1,-1,-1,-1
438,9,-160.45,-39.94,231.48,618.00,1,-1,-1,-1
439,1,80.93,146.05,47.87,125.06,1,-1,-1,-1
439,2,140.11,148.27,44.68,122.90,1,-1,-1,-1
439,3,365.04,132.24,73.75,187.59,1,-1,-1,-1
439,5,199.20,173.21,27.48,74.39,1,-1,-1,-1
439,6,190.47,174.44,21.85,65.64,1,-1,-1,-1
439,8,183.04,-93.77,259.67,689.14,1,-1,-1,-1
439,9,-174.49,-55.64,241.53,644.63,1,-1,-1,-1
439,10,541.85,73.15,121.06,333.86,1,-1,-1,-1
440,1,77.79,145.68,47.90,124.96,1,-1,-1,-1
440,2,137.17,147.60,44.41,122.17,1,-1,-1,-1
440,3,359.87,135.90,70.67,179.76,1,-1,-1,-1
440,8,116.96,-111.26,280.34,732.45,1,-1,-1,-1
440,9,-165.26,-46.98,231.35,616.74,1,-1,-1,-1
440,10,530.80,75.22,122.55,335.91,1,-1,-1,-1
441,1,74.18,144.70,47.72,124.48,1,-1,-1,-1
441,3,355.13,137.87,69.90,178.13,1,-1,-1,-1
441,8,23.15,-121.03,288.75,744.64,1,-1,-1,-1
441,9,-165.00,-46.15,230.69,614.96,1,-1,-1,-1
441,10,525.49,77.18,123.45,336.11,1,-1,-1,-1
441,11,275.17,59.31,115.36,338.53,1,-1,-1,-1
442,3,350.76,137.19,70.11,177.71,1,-1,-1,-1
442,8,-54.57,-147.85,314.00,808.84,1,-1,-1,-1
442,10,514.41,77.16,120.87,328.20,1,-1,-1,-1
442,11,266.29,62.84,115.17,335.92,1,-1,-1,-1
443,3,346.13,134.74,71.00,177.74,1,-1,-1,-1
443,8,-114.80,-168.61,338.00,867.97,1,-1,-1,-1
443,10,506.10,74.95,117.69,319.03,1,-1,-1,-1
443,11,259.16,60.65,116.21,337.28,1,-1,-1,-1
444,2,138.07,153.17,44.04,121.87,1,-1,-1,-1
444,3,340.26,135.52,73.56,178.65,1,-1,-1,-1
444,5,192.59,178.99,26.43,72.42,1,-1,-1,-1
444,6,185.84,181.09,21.53,65.32,1,-1,-1,-1
